"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2023-12-07 00:00:01+08:00",1.0,303.75,0.0,1.65,53.64,0.38,6.76,7.85,1.76,119.9811,16.1561,"2023-12-07 00:00:01.274372+08:00","Alaminos"
"2023-12-07 00:00:05+08:00",2.0,520.71,0.04,7.54,12.16,1.07,14.52,17.34,3.9,120.5833,15.15,"2023-12-07 00:00:05.587041+08:00","Angeles City"
"2023-12-07 00:00:07+08:00",2.0,667.57,0.84,13.02,1.23,1.52,18.14,21.68,3.71,121.19,15.6181,"2023-12-07 00:00:08.259299+08:00","Antipolo"
"2023-12-07 00:00:18+08:00",1.0,205.28,0.0,1.15,47.92,3.31,4.52,8.77,0.25,123.5085,12.2285,"2023-12-07 00:00:19.308962+08:00","Bacolod"
"2023-12-07 00:00:29+08:00",2.0,680.92,0.06,23.99,8.76,8.46,14.98,28.29,5.38,120.929,14.459000000000001,"2023-12-07 00:00:29.834741+08:00","Bacoor"
"2023-12-07 00:00:34+08:00",1.0,233.65,0.0,1.71,49.35,1.07,2.47,3.39,0.59,122.8333,10.5333,"2023-12-07 00:00:35.650478+08:00","Bago City"
"2023-12-07 00:00:36+08:00",2.0,540.73,0.03,7.8,9.12,2.5,20.97,23.85,6.33,120.5931,16.4164,"2023-12-07 00:00:37.304872+08:00","Baguio"
"2023-12-07 00:00:39+08:00",1.0,236.99,0.0,2.96,41.84,1.52,3.38,4.25,0.78,123.1228,9.5911,"2023-12-07 00:00:39.336575+08:00","Bais"
"2023-12-07 00:00:41+08:00",2.0,741.01,0.08,18.34,10.1,3.93,20.08,26.08,2.85,120.5361,14.6761,"2023-12-07 00:00:42.797967+08:00","Balanga"
"2023-12-07 00:00:44+08:00",3.0,300.41,0.0,1.04,101.57,1.49,20.13,24.7,0.0,120.5649,18.0554,"2023-12-07 00:00:44.923396+08:00","Batac City"
"2023-12-07 00:00:47+08:00",2.0,547.41,0.84,26.39,4.56,7.57,13.7,19.79,7.03,121.05,13.75,"2023-12-07 00:00:47.746977+08:00","Batangas City"
"2023-12-07 00:00:49+08:00",1.0,243.66,0.0,2.46,40.77,0.84,2.93,3.56,1.01,122.8011,9.3636,"2023-12-07 00:00:49.471616+08:00","Bayawan"
"2023-12-07 00:00:51+08:00",1.0,200.27,0.0,0.44,52.93,9.06,2.88,6.13,0.0,123.7135,13.4083,"2023-12-07 00:00:52.134311+08:00","Baybay"
"2023-12-07 00:00:54+08:00",1.0,260.35,0.05,4.67,2.71,1.01,5.27,6.5,1.54,125.7675,8.7561,"2023-12-07 00:00:54.335162+08:00","Bayugan"
"2023-12-07 00:00:56+08:00",1.0,547.41,0.06,20.22,10.73,2.0,9.83,12.62,2.79,125.0336,11.0725,"2023-12-07 00:00:56.861837+08:00","Bislig"
"2023-12-07 00:00:59+08:00",2.0,787.74,0.36,31.87,10.19,27.18,20.92,35.78,7.79,121.0807,14.3427,"2023-12-07 00:01:00.093449+08:00","Biñan"
"2023-12-07 00:01:02+08:00",1.0,230.31,0.0,1.82,36.12,0.45,1.46,2.03,0.77,124.0055,11.0517,"2023-12-07 00:01:02.863333+08:00","Bogo"
"2023-12-07 00:01:04+08:00",1.0,195.27,0.0,1.82,28.25,0.37,1.98,6.02,0.29,125.4319,11.6081,"2023-12-07 00:01:05.006335+08:00","Borongan"
"2023-12-07 00:01:07+08:00",1.0,333.79,0.0,4.28,7.42,0.78,5.19,6.2,1.62,125.5436,8.9492,"2023-12-07 00:01:07.752126+08:00","Butuan"
"2023-12-07 00:01:10+08:00",1.0,353.81,0.0,7.11,9.39,1.03,4.28,5.09,2.09,125.5344,9.1236,"2023-12-07 00:01:10.437103+08:00","Cabadbaran"
"2023-12-07 00:01:12+08:00",3.0,988.01,4.58,19.71,0.05,2.83,29.24,32.19,7.41,120.9667,15.4833,"2023-12-07 00:01:12.638685+08:00","Cabanatuan City"
"2023-12-07 00:01:14+08:00",2.0,787.74,0.36,31.87,10.19,27.18,20.92,35.78,7.79,121.1262,14.2726,"2023-12-07 00:01:14.762958+08:00","Cabuyao"
"2023-12-07 00:01:16+08:00",1.0,205.28,0.0,0.51,47.21,1.27,3.02,3.51,0.08,123.2856,10.9506,"2023-12-07 00:01:16.560888+08:00","Cadiz"
"2023-12-07 00:01:18+08:00",2.0,447.27,0.0,11.14,23.96,3.87,11.29,12.57,2.98,124.6472,8.4822,"2023-12-07 00:01:19.145739+08:00","Cagayan de Oro"
"2023-12-07 00:01:21+08:00",1.0,337.12,0.0,12.51,20.74,7.39,7.1,13.35,2.12,120.8133,13.9324,"2023-12-07 00:01:21.375347+08:00","Calaca"
"2023-12-07 00:01:23+08:00",2.0,787.74,0.36,31.87,10.19,27.18,20.92,35.78,7.79,121.1653,14.2117,"2023-12-07 00:01:24.150172+08:00","Calamba"
"2023-12-07 00:01:25+08:00",1.0,200.27,0.0,7.45,41.49,7.57,3.95,5.54,0.0,121.1803,13.4117,"2023-12-07 00:01:26.111462+08:00","Calapan"
"2023-12-07 00:01:27+08:00",1.0,220.3,0.0,1.44,26.82,4.77,5.77,11.49,0.36,124.6,12.0667,"2023-12-07 00:01:27.921182+08:00","Calbayog City"
"2023-12-07 00:01:31+08:00",2.0,714.3,0.21,19.88,7.15,4.71,14.75,24.79,5.32,120.9667,14.65,"2023-12-07 00:01:32.970638+08:00","Caloocan City"
"2023-12-07 00:01:38+08:00",2.0,363.83,0.0,2.87,34.33,1.59,12.85,13.91,3.29,120.4517,17.1947,"2023-12-07 00:01:39.830740+08:00","Candon"
"2023-12-07 00:01:41+08:00",2.0,600.82,0.19,16.97,8.14,2.77,19.14,22.84,14.69,123.1964,10.3864,"2023-12-07 00:01:42.561487+08:00","Canlaon"
"2023-12-07 00:01:44+08:00",2.0,397.21,0.0,8.23,22.89,3.1,12.69,17.78,4.94,123.6402,10.1061,"2023-12-07 00:01:45.118808+08:00","Carcar"
"2023-12-07 00:01:47+08:00",2.0,787.74,0.36,31.87,10.19,27.18,20.92,35.78,7.79,121.0576,14.3132,"2023-12-07 00:01:47.555363+08:00","Carmona"
"2023-12-07 00:01:48+08:00",1.0,226.97,0.0,1.59,25.75,0.94,3.82,7.33,1.52,124.8861,11.7753,"2023-12-07 00:01:48.950468+08:00","Catbalogan"
"2023-12-07 00:01:50+08:00",2.0,383.85,0.01,4.93,17.88,0.54,10.33,11.87,4.5,121.7725,16.9347,"2023-12-07 00:01:50.585025+08:00","Cauayan"
"2023-12-07 00:01:52+08:00",2.0,680.92,0.06,23.99,8.76,8.46,14.98,28.29,5.38,120.9169,14.4825,"2023-12-07 00:01:52.309632+08:00","Cavite City"
"2023-12-07 00:01:53+08:00",2.0,420.57,0.0,9.68,21.28,3.73,16.25,19.11,3.48,123.8907,10.3167,"2023-12-07 00:01:54.190154+08:00","Cebu City"
"2023-12-07 00:01:56+08:00",2.0,640.87,5.25,12.34,0.36,8.35,14.09,34.0,4.37,121.1,14.6333,"2023-12-07 00:01:56.714490+08:00","City of Marikina"
"2023-12-07 00:01:58+08:00",1.0,205.28,0.0,1.15,47.92,3.31,4.52,8.77,0.25,123.5833,12.3333,"2023-12-07 00:01:58.272316+08:00","City of Masbate"
"2023-12-07 00:01:59+08:00",2.0,410.56,0.01,6.68,21.46,1.15,10.43,12.23,2.63,122.65,11.15,"2023-12-07 00:01:59.760857+08:00","City of Passi"
"2023-12-07 00:02:02+08:00",1.0,203.61,0.0,0.81,48.64,3.22,2.44,6.61,0.57,123.9833,12.9833,"2023-12-07 00:02:02.515125+08:00","City of Sorsogon"
"2023-12-07 00:02:04+08:00",2.0,547.41,0.03,6.68,4.74,0.85,18.71,20.36,3.17,124.2464,7.2236,"2023-12-07 00:02:05.216773+08:00","Cotabato"
"2023-12-07 00:02:07+08:00",1.0,323.77,0.02,2.34,9.3,0.32,8.85,9.55,1.82,121.5047,17.7061,"2023-12-07 00:02:07.344148+08:00","Dagupan"
"2023-12-07 00:02:09+08:00",1.0,260.35,0.0,7.97,32.54,4.29,9.82,10.66,1.35,124.0272,10.5208,"2023-12-07 00:02:09.368456+08:00","Danao"
"2023-12-07 00:02:11+08:00",2.0,420.57,0.0,9.68,21.28,3.73,16.25,19.11,3.48,123.9469,10.2706,"2023-12-07 00:02:11.724243+08:00","Dapitan"
"2023-12-07 00:02:13+08:00",2.0,827.79,0.01,35.64,9.39,17.41,24.28,39.21,6.52,120.9367,14.3294,"2023-12-07 00:02:13.552213+08:00","Dasmariñas"
"2023-12-07 00:02:15+08:00",1.0,223.64,0.0,2.68,23.96,0.59,1.35,1.85,0.65,125.6128,7.0731,"2023-12-07 00:02:15.578061+08:00","Davao"
"2023-12-07 00:02:17+08:00",1.0,363.83,0.01,6.17,12.52,0.95,6.11,7.25,2.31,125.3572,6.7497,"2023-12-07 00:02:17.928767+08:00","Digos"
"2023-12-07 00:02:20+08:00",1.0,196.93,0.0,0.71,50.78,0.24,0.5,0.56,0.12,123.3414,8.5894,"2023-12-07 00:02:20.609997+08:00","Dipolog"
"2023-12-07 00:02:22+08:00",1.0,247.0,0.0,3.43,45.06,1.55,3.15,4.27,1.27,123.3081,9.3103,"2023-12-07 00:02:22.800426+08:00","Dumaguete"
"2023-12-07 00:02:25+08:00",1.0,270.37,0.0,3.98,33.26,1.06,3.04,3.47,1.3,124.5225,8.5631,"2023-12-07 00:02:25.410260+08:00","El Salvador"
"2023-12-07 00:02:27+08:00",1.0,201.94,0.0,0.63,47.92,0.78,2.04,2.55,0.05,123.4992,10.8403,"2023-12-07 00:02:27.791590+08:00","Escalante"
"2023-12-07 00:02:29+08:00",3.0,988.01,3.74,19.88,0.21,2.38,27.51,32.28,6.65,120.9464,15.3072,"2023-12-07 00:02:29.344766+08:00","Gapan"
"2023-12-07 00:02:31+08:00",2.0,447.27,0.05,5.91,7.15,0.85,11.24,12.4,4.62,125.1717,6.1128,"2023-12-07 00:02:31.799417+08:00","General Santos"
"2023-12-07 00:02:34+08:00",2.0,827.79,0.01,35.64,9.39,17.41,24.28,39.21,6.52,120.8817,14.3869,"2023-12-07 00:02:34.363283+08:00","General Trias"
"2023-12-07 00:02:36+08:00",1.0,213.62,0.0,1.52,32.9,0.2,1.02,1.23,0.6,125.1167,8.8333,"2023-12-07 00:02:37.083163+08:00","Gingoog City"
"2023-12-07 00:02:39+08:00",1.0,397.21,0.0,8.48,32.9,1.79,7.64,9.65,5.89,122.8706,10.0989,"2023-12-07 00:02:39.857349+08:00","Himamaylan"
"2023-12-07 00:02:41+08:00",2.0,453.95,0.0,4.2,30.76,0.54,13.44,14.72,3.01,121.8892,17.1485,"2023-12-07 00:02:42.001112+08:00","Ilagan"
"2023-12-07 00:02:44+08:00",1.0,263.69,0.0,3.73,33.98,2.41,2.88,3.46,2.12,124.4,8.25,"2023-12-07 00:02:44.576116+08:00","Iligan City"
"2023-12-07 00:02:46+08:00",1.0,293.73,0.0,3.3,39.7,1.03,6.42,7.06,1.31,122.55,10.75,"2023-12-07 00:02:46.568166+08:00","Iloilo City"
"2023-12-07 00:02:47+08:00",2.0,680.92,0.06,23.99,8.76,8.46,14.98,28.29,5.38,120.9367,14.4297,"2023-12-07 00:02:51.921552+08:00","Imus"
"2023-12-07 00:02:54+08:00",1.0,273.71,0.0,2.87,27.54,8.35,7.22,9.47,1.66,123.4167,13.4167,"2023-12-07 00:02:54.419039+08:00","Iriga City"
"2023-12-07 00:02:56+08:00",1.0,307.08,0.0,5.01,43.99,1.55,4.24,5.79,2.6,122.9888,10.2048,"2023-12-07 00:02:56.738938+08:00","Isabela"
"2023-12-07 00:02:58+08:00",2.0,473.98,0.0,10.88,22.53,2.0,11.08,13.25,12.29,122.8122,9.9889,"2023-12-07 00:02:58.658105+08:00","Kabankalan"
"2023-12-07 00:03:00+08:00",2.0,540.73,0.28,16.28,3.71,2.86,14.05,18.42,20.52,125.0894,7.0083,"2023-12-07 00:03:01.162374+08:00","Kidapawan"
"2023-12-07 00:03:03+08:00",2.0,600.82,0.23,8.65,3.0,1.19,15.75,18.89,7.47,124.8469,6.5031,"2023-12-07 00:03:03.953116+08:00","Koronadal"
"2023-12-07 00:03:06+08:00",1.0,233.65,0.0,1.71,49.35,1.07,2.47,3.39,0.59,122.9208,10.4233,"2023-12-07 00:03:06.419782+08:00","La Carlota"
"2023-12-07 00:03:08+08:00",1.0,223.64,0.0,2.87,24.68,0.73,1.46,1.62,0.76,125.7022,6.0872,"2023-12-07 00:03:08.537452+08:00","Lamitan"
"2023-12-07 00:03:10+08:00",3.0,300.41,0.0,1.04,101.57,1.49,20.13,24.7,0.0,120.5936,18.1989,"2023-12-07 00:03:11.823954+08:00","Laoag"
"2023-12-07 00:03:14+08:00",2.0,420.57,0.0,9.68,21.28,3.73,16.25,19.11,3.48,123.9494,10.3103,"2023-12-07 00:03:14.574008+08:00","Lapu-Lapu City"
"2023-12-07 00:03:17+08:00",2.0,680.92,0.06,23.99,8.76,8.46,14.98,28.29,5.38,120.9828,14.4506,"2023-12-07 00:03:17.287439+08:00","Las Piñas"
"2023-12-07 00:03:18+08:00",1.0,267.03,0.0,2.96,30.76,6.62,4.76,6.71,1.24,123.7333,13.1333,"2023-12-07 00:03:18.918526+08:00","Legazpi City"
"2023-12-07 00:03:20+08:00",1.0,273.71,0.0,2.91,30.4,9.89,7.85,9.91,1.2,123.5325,13.2403,"2023-12-07 00:03:21.225360+08:00","Ligao"
"2023-12-07 00:03:23+08:00",1.0,287.06,0.0,7.03,30.76,4.47,4.75,11.22,2.76,121.1667,13.95,"2023-12-07 00:03:23.900122+08:00","Lipa City"
"2023-12-07 00:03:25+08:00",1.0,287.06,0.0,2.79,36.48,0.73,6.43,6.97,0.99,122.5967,10.8794,"2023-12-07 00:03:25.598899+08:00","Lucena"
"2023-12-07 00:03:27+08:00",1.0,287.06,0.0,2.79,36.48,0.73,6.43,6.97,0.99,122.4347,10.8925,"2023-12-07 00:03:27.951448+08:00","Maasin"
"2023-12-07 00:03:29+08:00",2.0,587.46,0.22,9.51,6.62,1.18,15.87,18.89,5.07,120.5736,15.2216,"2023-12-07 00:03:30.000662+08:00","Mabalacat City"
"2023-12-07 00:03:32+08:00",4.0,1869.2,33.98,27.76,0.0,30.28,56.5,92.93,11.91,121.0327,14.5503,"2023-12-07 00:03:32.400461+08:00","Makati City"
"2023-12-07 00:03:34+08:00",2.0,357.15,0.0,5.83,44.7,5.54,10.4,12.55,1.33,119.9379,15.6361,"2023-12-07 00:03:34.709991+08:00","Malabon"
"2023-12-07 00:03:37+08:00",1.0,323.77,0.12,6.51,2.64,0.77,6.36,8.15,5.51,125.0833,8.15,"2023-12-07 00:03:37.637268+08:00","Malaybalay"
"2023-12-07 00:03:39+08:00",2.0,754.36,0.19,18.51,6.71,2.44,16.5,23.93,3.8,120.8117,14.8419,"2023-12-07 00:03:39.509629+08:00","Malolos"
"2023-12-07 00:03:41+08:00",4.0,1869.2,33.98,27.76,0.0,30.28,56.5,92.93,11.91,121.0409,14.5832,"2023-12-07 00:03:41.305608+08:00","Mandaluyong City"
"2023-12-07 00:03:42+08:00",2.0,420.57,0.0,9.68,21.28,3.73,16.25,19.11,3.48,123.9333,10.3333,"2023-12-07 00:03:42.954656+08:00","Mandaue City"
"2023-12-07 00:03:44+08:00",2.0,714.3,0.21,19.88,7.15,4.71,14.75,24.79,5.32,120.9822,14.6042,"2023-12-07 00:03:44.922115+08:00","Manila"
"2023-12-07 00:03:46+08:00",2.0,574.11,0.01,13.54,15.38,3.34,22.16,25.28,25.08,124.2928,7.9986,"2023-12-07 00:03:46.759600+08:00","Marawi"
"2023-12-07 00:03:48+08:00",1.0,200.27,0.0,2.38,55.08,1.15,2.17,2.61,0.1,125.4708,9.7339,"2023-12-07 00:03:48.740416+08:00","Mati"
"2023-12-07 00:03:50+08:00",2.0,714.3,0.21,19.88,7.15,4.71,14.75,24.79,5.32,120.9608,14.7369,"2023-12-07 00:03:50.616453+08:00","Meycauayan"
"2023-12-07 00:03:52+08:00",3.0,1028.06,5.59,28.1,0.02,6.14,30.93,36.95,30.4,120.9031,15.7161,"2023-12-07 00:03:52.779429+08:00","Muñoz"
"2023-12-07 00:03:54+08:00",1.0,198.6,0.0,0.77,46.49,4.95,1.93,4.57,0.41,123.1814,13.6192,"2023-12-07 00:03:54.583247+08:00","Naga"
"2023-12-07 00:03:56+08:00",2.0,714.3,0.21,19.88,7.15,4.71,14.75,24.79,5.32,120.95,14.6667,"2023-12-07 00:03:56.956900+08:00","Navotas"
"2023-12-07 00:03:59+08:00",2.0,540.73,0.06,6.34,5.28,0.95,20.13,22.9,2.28,120.2828,14.8292,"2023-12-07 00:03:59.717034+08:00","Olongapo"
"2023-12-07 00:04:02+08:00",1.0,357.15,0.03,5.83,13.05,0.78,6.47,8.61,2.19,124.6075,11.0064,"2023-12-07 00:04:03.069995+08:00","Ormoc"
"2023-12-07 00:04:04+08:00",1.0,195.27,0.0,0.71,51.5,0.19,0.54,0.57,0.06,123.8044,8.4858,"2023-12-07 00:04:05.789601+08:00","Oroquieta"
"2023-12-07 00:04:08+08:00",1.0,213.62,0.0,1.93,33.98,0.4,0.99,1.34,0.53,123.8333,8.15,"2023-12-07 00:04:09.697900+08:00","Ozamiz City"
"2023-12-07 00:04:12+08:00",1.0,310.42,0.03,4.2,10.19,0.66,4.69,5.81,3.83,123.43700000000001,7.8257,"2023-12-07 00:04:13.516206+08:00","Pagadian"
"2023-12-07 00:04:16+08:00",3.0,1108.17,7.26,25.71,0.01,6.32,32.78,38.11,26.09,121.0833,15.55,"2023-12-07 00:04:16.378195+08:00","Palayan City"
"2023-12-07 00:04:17+08:00",1.0,210.29,0.0,1.61,27.54,0.3,1.13,1.48,0.52,125.6842,7.3081,"2023-12-07 00:04:18.022232+08:00","Panabo"
"2023-12-07 00:04:20+08:00",4.0,1869.2,33.98,27.76,0.0,30.28,56.5,92.93,11.91,121.0175,14.4816,"2023-12-07 00:04:20.352858+08:00","Paranaque City"
"2023-12-07 00:04:22+08:00",4.0,1869.2,33.98,27.76,0.0,30.28,56.5,92.93,11.91,121.065,14.587,"2023-12-07 00:04:22.819333+08:00","Pasig"
"2023-12-07 00:04:24+08:00",1.0,260.35,0.0,3.94,37.55,1.57,2.89,3.37,1.92,118.7333,9.7333,"2023-12-07 00:04:24.960440+08:00","Puerto Princesa City"
"2023-12-07 00:04:26+08:00",2.0,640.87,5.25,12.34,0.36,8.35,14.09,34.0,4.37,121.0333,14.6333,"2023-12-07 00:04:27.018254+08:00","Quezon City"
"2023-12-07 00:04:29+08:00",2.0,377.18,0.0,3.64,26.11,0.44,10.49,11.52,1.69,121.6201,17.1189,"2023-12-07 00:04:29.760523+08:00","Roxas"
"2023-12-07 00:04:32+08:00",1.0,201.94,0.0,0.63,47.92,0.78,2.04,2.55,0.05,123.4242,10.9447,"2023-12-07 00:04:32.787005+08:00","Sagay"
"2023-12-07 00:04:35+08:00",2.0,741.01,0.08,18.34,10.1,3.93,20.08,26.08,2.85,120.5431,14.7678,"2023-12-07 00:04:35.315408+08:00","Samal"
"2023-12-07 00:04:37+08:00",3.0,988.01,4.58,19.71,0.05,2.83,29.24,32.19,7.41,120.8931,15.5448,"2023-12-07 00:04:37.688534+08:00","San Carlos"
"2023-12-07 00:04:39+08:00",2.0,310.42,0.0,1.19,63.66,0.72,8.41,9.11,1.25,120.3166,16.6159,"2023-12-07 00:04:39.492236+08:00","San Fernando"
"2023-12-07 00:04:41+08:00",1.0,330.45,0.0,3.47,29.68,0.44,5.59,6.46,1.82,121.8712,17.8927,"2023-12-07 00:04:42.065922+08:00","San Jose"
"2023-12-07 00:04:44+08:00",1.0,447.27,0.06,9.25,11.18,1.68,8.12,13.17,3.45,121.0453,14.8139,"2023-12-07 00:04:44.378270+08:00","San Jose del Monte"
"2023-12-07 00:04:46+08:00",2.0,267.03,0.0,1.41,65.8,0.35,5.21,6.16,0.59,120.4583,17.7422,"2023-12-07 00:04:46.581935+08:00","San Juan"
"2023-12-07 00:04:47+08:00",2.0,834.47,0.66,24.33,5.1,4.05,16.43,23.42,3.77,120.6197,14.9696,"2023-12-07 00:04:48.115474+08:00","San Pablo"
"2023-12-07 00:04:50+08:00",2.0,447.27,0.0,4.16,27.54,0.54,12.93,14.21,2.66,121.8833,17.2,"2023-12-07 00:04:50.773781+08:00","San Pedro"
"2023-12-07 00:04:52+08:00",3.0,988.01,4.58,19.71,0.05,2.83,29.24,32.19,7.41,120.9378,15.4238,"2023-12-07 00:04:52.400691+08:00","Santa Rosa"
"2023-12-07 00:04:54+08:00",2.0,367.17,0.0,3.21,28.25,0.74,10.47,11.32,2.63,120.4449,17.2939,"2023-12-07 00:04:55.064243+08:00","Santiago"
"2023-12-07 00:04:56+08:00",2.0,383.85,0.0,3.09,30.76,0.41,10.68,11.56,1.71,121.7645,17.3997,"2023-12-07 00:04:56.833299+08:00","Santo Tomas"
"2023-12-07 00:04:58+08:00",1.0,220.3,0.0,1.22,47.21,0.95,3.42,4.04,0.32,122.9667,10.8,"2023-12-07 00:04:58.658259+08:00","Silay City"
"2023-12-07 00:05:00+08:00",1.0,283.72,0.0,3.34,43.99,0.95,3.39,4.04,1.87,122.4042,9.7519,"2023-12-07 00:05:00.722840+08:00","Sipalay"
"2023-12-07 00:05:03+08:00",1.0,200.27,0.0,2.38,55.08,1.15,2.17,2.61,0.1,125.5,9.75,"2023-12-07 00:05:03.381983+08:00","Surigao City"
"2023-12-07 00:05:05+08:00",1.0,263.69,0.01,3.0,23.96,7.27,5.34,8.92,2.28,123.7336,13.3586,"2023-12-07 00:05:05.726123+08:00","Tabaco"
"2023-12-07 00:05:09+08:00",2.0,360.49,0.02,2.87,7.42,0.4,10.54,11.37,2.53,121.4443,17.4189,"2023-12-07 00:05:09.391030+08:00","Tabuk"
"2023-12-07 00:05:11+08:00",1.0,250.34,0.0,3.81,21.46,1.09,4.29,7.17,3.8,125.0,11.25,"2023-12-07 00:05:11.334313+08:00","Tacloban City"
"2023-12-07 00:05:12+08:00",2.0,694.28,1.01,9.51,1.0,0.98,18.57,20.58,5.7,124.6764,6.6925,"2023-12-07 00:05:13.121015+08:00","Tacurong"
"2023-12-07 00:05:15+08:00",2.0,660.9,0.03,30.85,8.76,16.21,19.16,28.31,3.48,120.9337,14.1059,"2023-12-07 00:05:15.264222+08:00","Tagaytay City"
"2023-12-07 00:05:17+08:00",4.0,1869.2,33.98,27.76,0.0,30.28,56.5,92.93,11.91,121.0792,14.5243,"2023-12-07 00:05:17.358158+08:00","Taguig"
"2023-12-07 00:05:19+08:00",1.0,193.6,0.0,0.75,45.78,0.26,1.3,4.05,0.26,122.9226,14.1343,"2023-12-07 00:05:20.160756+08:00","Talisay"
"2023-12-07 00:05:22+08:00",1.0,343.8,0.01,14.74,19.13,11.92,6.25,13.11,2.66,121.1498,14.0863,"2023-12-07 00:05:22.966199+08:00","Tanauan"
"2023-12-07 00:05:24+08:00",1.0,236.99,0.0,1.74,25.75,0.4,2.14,2.82,1.81,126.1986,9.0783,"2023-12-07 00:05:25.130950+08:00","Tandag"
"2023-12-07 00:05:27+08:00",1.0,220.3,0.0,1.22,47.21,0.95,3.42,4.04,0.32,122.9306,10.6339,"2023-12-07 00:05:27.328561+08:00","Tangub"
"2023-12-07 00:05:29+08:00",1.0,236.99,0.0,2.96,41.84,1.52,3.38,4.25,0.78,123.1583,9.5153,"2023-12-07 00:05:29.260575+08:00","Tanjay"
"2023-12-07 00:05:31+08:00",2.0,794.41,3.41,15.08,0.54,1.94,22.11,27.81,8.36,120.5986,15.4889,"2023-12-07 00:05:31.775704+08:00","Tarlac City"
"2023-12-07 00:05:33+08:00",1.0,216.96,0.0,2.44,31.47,1.45,2.03,5.72,0.92,121.5911,14.0289,"2023-12-07 00:05:33.258910+08:00","Tayabas"
"2023-12-07 00:05:34+08:00",1.0,260.35,0.0,3.09,39.7,1.31,5.61,7.29,1.96,123.6333,10.3833,"2023-12-07 00:05:35.102013+08:00","Toledo City"
"2023-12-07 00:05:37+08:00",1.0,367.17,0.0,2.59,25.03,0.32,7.97,8.75,1.84,121.7269,17.6131,"2023-12-07 00:05:37.380061+08:00","Tuguegarao"
"2023-12-07 00:05:39+08:00",3.0,1321.79,12.29,30.5,0.0,6.62,42.95,47.58,18.24,120.5711,15.9761,"2023-12-07 00:05:39.457163+08:00","Urdaneta"
"2023-12-07 00:05:41+08:00",1.0,263.69,0.0,2.72,32.9,0.54,2.71,3.62,1.12,124.5725,11.1089,"2023-12-07 00:05:41.922481+08:00","Valencia"
"2023-12-07 00:05:44+08:00",2.0,714.3,0.21,19.88,7.15,4.71,14.75,24.79,5.32,120.9667,14.7,"2023-12-07 00:05:44.385918+08:00","Valenzuela"
"2023-12-07 00:05:46+08:00",1.0,206.95,0.0,0.6,46.49,1.39,3.17,3.56,0.09,123.0778,10.9,"2023-12-07 00:05:46.551147+08:00","Victorias"
"2023-12-07 00:05:48+08:00",2.0,247.0,0.0,0.75,77.96,0.4,6.73,8.65,0.02,120.3869,17.5747,"2023-12-07 00:05:48.574750+08:00","Vigan"
"2023-12-07 00:05:50+08:00",1.0,403.88,0.02,13.37,14.31,2.95,5.31,6.27,7.85,122.0696,6.9135,"2023-12-07 00:05:50.371027+08:00","Zamboanga City"
"2023-12-07 03:00:01+08:00",2.0,277.04,0.0,0.71,60.8,0.2,5.74,6.93,0.71,119.9811,16.1561,"2023-12-07 03:00:01.356284+08:00","Alaminos"
"2023-12-07 03:00:03+08:00",2.0,480.65,0.03,6.43,15.56,0.95,12.69,14.94,4.62,120.5833,15.15,"2023-12-07 03:00:04.291126+08:00","Angeles City"
"2023-12-07 03:00:06+08:00",2.0,667.57,1.15,9.51,0.71,1.06,21.36,24.15,4.43,121.19,15.6181,"2023-12-07 03:00:07.018009+08:00","Antipolo"
"2023-12-07 03:00:15+08:00",1.0,201.94,0.0,1.0,48.64,2.5,3.74,9.51,0.31,123.5085,12.2285,"2023-12-07 03:00:15.271475+08:00","Bacolod"
"2023-12-07 03:00:17+08:00",2.0,847.82,1.72,26.73,0.93,10.73,22.6,39.93,6.4,120.929,14.459000000000001,"2023-12-07 03:00:17.924566+08:00","Bacoor"
"2023-12-07 03:00:20+08:00",1.0,226.97,0.0,1.52,41.84,1.52,3.75,4.59,0.59,122.8333,10.5333,"2023-12-07 03:00:21.419161+08:00","Bago City"
"2023-12-07 03:00:23+08:00",2.0,413.9,0.02,4.16,10.19,1.22,17.79,19.61,3.23,120.5931,16.4164,"2023-12-07 03:00:23.926591+08:00","Baguio"
"2023-12-07 03:00:25+08:00",1.0,236.99,0.0,2.72,39.7,1.43,4.59,5.35,0.74,123.1228,9.5911,"2023-12-07 03:00:25.686773+08:00","Bais"
"2023-12-07 03:00:28+08:00",2.0,534.06,0.01,9.43,16.99,2.56,12.2,16.68,2.47,120.5361,14.6761,"2023-12-07 03:00:28.606053+08:00","Balanga"
"2023-12-07 03:00:30+08:00",3.0,330.45,0.0,1.33,97.28,5.78,32.33,44.01,0.0,120.5649,18.0554,"2023-12-07 03:00:30.530596+08:00","Batac City"
"2023-12-07 03:00:32+08:00",2.0,433.92,0.13,16.97,10.37,7.15,12.69,19.46,7.28,121.05,13.75,"2023-12-07 03:00:33.330801+08:00","Batangas City"
"2023-12-07 03:00:35+08:00",1.0,247.0,0.0,2.96,36.12,1.21,4.34,5.29,1.16,122.8011,9.3636,"2023-12-07 03:00:36.880107+08:00","Bayawan"
"2023-12-07 03:00:38+08:00",1.0,200.27,0.0,0.36,56.51,7.09,2.74,6.61,0.01,123.7135,13.4083,"2023-12-07 03:00:38.415449+08:00","Baybay"
